id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count
EDSP613,Principles and Practices in Positive Behavior interventions and Classroom Supports,"Restriction: Must be in Special Education (Doctoral) program; or must be in Special Education (Master's) program; or permission of instructor.
Jointly offered with: EDSP413.
Credit only granted for: EDSP413 or EDSP613.",202308,"Education, Special",,1,Alicia Woolf,22,21,1,4
EDSP625,Evidence Based Practices for Individuals with Significant Disabilities,"Restriction: Permission of EDUC-Counseling, Higher Education and Special Education department.",202308,"Education, Special",,2,Agnesanne Danehey; Seyma Intepe Tingir,30,16,14,1
EDSP627,Curriculum and Instruction: Early Childhood Special Education,"Jointly offered with EDSP422.
Credit only granted for: EDSP422 or EDSP6 27.",202308,"Education, Special",,1,Chavis Lickvar-Armstrong,10,2,8,0
EDSP652,Curriculum and Instruction: Elementary Special Education,"Jointly offered with EDSP451.
Credit only granted for: EDSP451 or EDSP6 52.",202308,"Education, Special",,4,Kelly Piantedosi; Dawn Martin,115,52,63,2
EDSP655,Seminar in Secondary and Transition Special Education,"Prerequisite: EDSP600.
Restriction: Permission of EDUC-Counseling, Higher Education and Special Education department.",202308,"Education, Special",,1,Christy Stuart,25,8,17,0
EDSP670,Single Case Research Designs in Education,"Prerequisite: EDSP600.
Restriction: Permission of EDUC-Counseling, Higher Education and Special Education department.",202308,"Education, Special",,1,Gulnoza Yakubova,25,25,0,
EDSP671,Qualitative Methodologies in Special Education,"Prerequisite: EDSP600.
Restriction: Permission of EDUC-Counseling, Higher Education and Special Education department.",202308,"Education, Special",,1,Nicole Abera,25,4,21,0
EDSP673,Evaluating Evidence-Based Practices in Special Education,"Prerequisite: EDMS645.
Recommended: EDSP670 and EDSP600.
Credit only granted for: EDSP673 or EDSP798E.
Formerly: EDSP798E.",202308,"Education, Special",,1,Susan De La Paz,20,20,0,
EDSP678L,Seminar in Special Education; Leadership in Education,,202308,"Education, Special",,1,Lawrence Leak,25,8,17,0
EDSP684,Reading and Writing Instruction in Special Education II,"Prerequisite: EDSP616.
Restriction: Permission of EDUC-Counseling, Higher Education and Special Education department.
Jointly offered with EDSP484.
Credit only granted for: EDSP484 or EDSP684.",202308,"Education, Special",,1,Katryna Andrusik,40,38,2,2
EDSP690,Teacher Candidate Research Seminar in Special Education,Restriction: Must be in Special Education (Doctoral) program; or must be in Special Education (Master's) program.,202308,"Education, Special",,1,Seyma Intepe Tingir,20,19,1,1
EDSP692,Graduate Internship I: Elementary/Middle Special Education,"Restriction: Must be in Special Education (Master's) program.
Credit only granted for: EDSP452 or EDSP692.",202308,"Education, Special",,1,Stacey Williams,5,4,1,3
EDSP788,Selected Topics in Special Education,,202308,"Education, Special",,1,Agnesanne Danehey,1,0,1,0
EDSP798,Special Problems in Special Education,Special education majors only.,202308,"Education, Special",,0,,0,0,0,0
EDSP798B,Special Problems in Special Education; Leadership & Management of Special Education Personnel,,202308,"Education, Special",,1,Robert Schulze,25,6,19,0
EDSP798T,Special Problems in Special Education; Developing Inclusive Learning Environments through Collaborative Leadership,,202308,"Education, Special",,1,Barbara Gruber,19,19,0,0
EDSP798Z,Special Problems in Special Education; Qualitative Investigation of Early Intervention/Early Childhood Topic,,202308,"Education, Special",,1,Isabel Geisler,1,0,1,0
EDSP799,Master's Thesis Research,Special education majors only.,202308,"Education, Special",,0,,0,0,0,0
EDSP860,Doctoral Research Seminar,Issues and procedures relevant to conducting and analyzing research in special education.,202308,"Education, Special",,1,Susan De La Paz,15,8,7,2
EDSP875,Policy Issues Affecting Individuals with Disabilities,Restriction: Permission of instructor; or must be in Special Education (Doctoral) program; or must be in Special Education (Master's) program.,202308,"Education, Special",,1,Philip Burke,25,20,5,0
EDSP888,Apprenticeship in Special Education,,202308,"Education, Special",,0,,0,0,0,0
EDSP888A,Apprenticeship in Special Education; Apprenticeship in College Teaching,,202308,"Education, Special",,0,,0,0,0,0
EDSP889,Internship in Special Education,Special education majors only.,202308,"Education, Special",,0,,0,0,0,0
EDSP898,Pre-Candidacy Research,,202308,"Education, Special",,0,,0,0,0,0
EDSP899,Doctoral Dissertation Research,Special education majors only.,202308,"Education, Special",,0,,0,0,0,0
EDUC388,Special Topics in Education; Guided Experience In College Teaching,,202308,Education,,1,Sharon Vanwright,20,20,0,0
EDUC388T,Special Topics in Education; Guided Experience in College Teaching - UTA,,202308,Education,,1,Ryen Burris,30,11,19,0
EDUC388U,Special Topics in Education; New Student Programs,,202308,Education,,2,Rachel Blanset; Evelyn Covington-Moore; Tori Shay,43,9,34,0
EDUC498,Selected Topics in Education,,202308,Education,,1,Ryen Burris,30,11,19,0
EDUC498B,Selected Topics in Education; Career Development and Advising,,202308,Education,,2,Brittani Berry; Christie De Leon; Jessica Chew,22,12,10,0
EDUC740,Managing Educational Organizations in a Diverse Society,"Restriction: Permission of EDUC-College of Education.
Credit only granted for: EDUC740 or EDHI740.
Formerly: EDHI740.",202308,Education,,1,Pamela Shetley; LaTonya Williams,15,4,11,0
EDUC747,Advanced Seminar on Instructional Improvement for School Leaders,"Restriction: Permission of EDUC-College of Education.
Credit only granted for: EDUC747 or EDHI747.
Formerly: EDHI747.",202308,Education,,1,Christine Neumerski,15,4,11,0
EDUC767,Seminar on School District Leadership,"Restriction: Permission of EDUC-College of Education.
Credit only granted for: EDUC767 or EDHI767.
Formerly: EDHI767.",202308,Education,,1,Jean Snell; Melissa Kanney,25,13,12,0
EDUC828,Mid-Program Evaluation Portfolio,,202308,Education,,0,,0,0,0,0
EDUC829,Doctoral Capstone,,202308,Education,,0,,0,0,0,0
EDUC888,Applied Apprenticeship in Education,,202308,Education,,1,Pamela Shetley,15,4,11,0
EDUC898,Pre-Candidacy Research,,202308,Education,,0,,0,0,0,0
EDUC899,Dissertation of Practice Research,,202308,Education,,0,,0,0,0,0
EMBA788B,Executive Skills Mastery; Doing Business in Brazil,,202308,Executive MBA Program,,1,Paulo Prochno,5,4,1,0
EMBA788G,Executive Skills Mastery; Doing Business in India,,202308,Executive MBA Program,,1,Progyan Basu,5,5,0,0
EMBA788J,Executive Skills Mastery; Doing Business in South Africa,,202308,Executive MBA Program,,1,Bennet Zelner,5,4,1,0
EMBA788W,Executive Skills Mastery; Doing Business in Asia: Supply Chain Challenges and Opportunities in Asia,,202308,Executive MBA Program,,1,Zhi-Long Chen,5,1,4,0
EMBA789N,Leadership Mastery,,202308,Executive MBA Program,,1,Rosellina Ferraro,50,25,25,0
EMBA798G,Action Learning Project,,202308,Executive MBA Program,,1,Jacqueline Manger; Jeffrey Mund,50,25,25,0
ENAE100,The Aerospace Engineering Profession,Recommended: ENES100 and MATH140.,202308,"Engineering, Aerospace",,5,Christine Hartzell,150,3,147,0
ENAE202,Computing Fundamentals for Engineers,"Corequisite: MATH141.
Credit only granted for: ENAE202 or ENME202.",202308,"Engineering, Aerospace",,1,Avik Dutt,29,13,16,0
ENAE283,Introduction to Aerospace Systems,"Prerequisite: PHYS161, MATH141, and ENES102.
Corequisite: PHYS261 and PHYS260.
Restriction: Must be in Engineering: Aerospace program.
Credit only granted for: (ENAE281 and ENAE282) or ENAE283.
Formerly: ENAE281 and ENAE282.",202308,"Engineering, Aerospace",,2,Benjamin Silbaugh; Mary Bowden,120,11,109,3
ENAE283H,Introduction to Aerospace Systems,"Prerequisite: PHYS161, MATH141, and ENES102.
Corequisite: PHYS261 and PHYS260.
Restriction: Must be in Engineering: Aerospace program.
Credit only granted for: (ENAE281 and ENAE282) or ENAE283.
Formerly: ENAE281 and ENAE282.",202308,"Engineering, Aerospace",,1,Alison Flatau,30,5,25,2
ENAE301,Dynamics of Aerospace Systems,"Prerequisite: PHYS271, MATH461, PHYS270, MATH246, ENAE283, ENAE202, ENES102, and MATH241.
Restriction: Must be in Engineering: Aerospace program; or permission of ENGR-Aerospace Engineering department.",202308,"Engineering, Aerospace",,4,Derek Paley,154,1,153,1
ENAE311,Compressible Aerodynamics,"Prerequisite: PHYS271, (MATH240 or MATH461), PHYS270, MATH246, ENAE283, ENES220, ENAE202, MATH241, and ENES232.
Restriction: Must be in Engineering: Aerospace program; or permission of ENGR-Aerospace Engineering department; and junior standing or higher.",202308,"Engineering, Aerospace",,1,Christopher Cadou,165,90,75,2
ENAE311H,Compressible Aerodynamics,"Prerequisite: PHYS271, (MATH240 or MATH461), PHYS270, MATH246, ENAE283, ENES220, ENAE202, MATH241, and ENES232.
Restriction: Must be in Engineering: Aerospace program; or permission of ENGR-Aerospace Engineering department; and junior standing or higher.",202308,"Engineering, Aerospace",,1,Christoph Brehm,30,11,19,1
ENAE362,Aerospace Instrumentation and Experimentation,"Prerequisite: MATH246 and ENAE283.
Restriction: Must be in Engineering: Aerospace program; and junior standing or higher.",202308,"Engineering, Aerospace",,6,Benjamin Silbaugh; Allen Winkelmann,144,2,142,1
ENAE380,Flight Software Systems,"Prerequisite: ENAE283 and ENAE202.
Restriction: Must be in Engineering: Aerospace program; and junior standing or higher.",202308,"Engineering, Aerospace",,5,Mumu Xu,154,5,149,1
ENAE398H,Honors Research Project,,202308,"Engineering, Aerospace",,0,,0,0,0,0
ENAE403,Aircraft Flight Dynamics,"Prerequisite: ENAE414 and ENAE432.
Restriction: Must be in Engineering: Aerospace program; or permission of ENGR-Aerospace Engineering department.",202308,"Engineering, Aerospace",,1,Michael Otte,70,29,41,1
ENAE414,Incompressible Aerodynamics,"Prerequisite: PHYS271, (MATH240 or MATH461), PHYS270, MATH246, ENAE283, ENES220, ENAE202, MATH241, and ENES232.
Restriction: Must be in Engineering: Aerospace program; or permission of ENGR-Aerospace Engineering department; and junior standing or higher.",202308,"Engineering, Aerospace",,1,Benjamin Silbaugh,35,1,34,0
ENAE423,Vibration and Aeroelasticity,"Prerequisite: ENAE324.
Restriction: Must be in Engineering: Aerospace program; or permission of ENGR-Aerospace Engineering department.",202308,"Engineering, Aerospace",,1,Sung Lee,125,30,95,2
ENAE423H,Vibration and Aeroelasticity,"Prerequisite: ENAE324.
Restriction: Must be in Engineering: Aerospace program; or permission of ENGR-Aerospace Engineering department.",202308,"Engineering, Aerospace",,1,Norman Wereley,30,6,24,1
ENAE441,Space Navigation and Guidance,"Prerequisite: ENAE404 and ENAE432.
Restriction: Must be in Engineering: Aerospace program; or permission of ENGR-Aerospace Engineering department.",202308,"Engineering, Aerospace",,1,Liam Healy,100,28,72,1
ENAE455,Aircraft Propulsion and Power,"Prerequisite: ENES232, ENAE414, and ENAE311.
Restriction: Must be in Engineering: Aerospace program; or permission of ENGR-Aerospace Engineering department.",202308,"Engineering, Aerospace",,1,Kenneth Yu,70,30,40,1
ENAE457,Space Propulsion and Power,"Prerequisite: PHYS271, ENES232, PHYS270, and ENAE311.
Restriction: Must be in Engineering: Aerospace program; or permission of ENGR-Aerospace Engineering department. And senior standing.",202308,"Engineering, Aerospace",,1,Ray Sedwick,110,50,60,1
ENAE457H,Space Propulsion and Power,"Prerequisite: PHYS271, ENES232, PHYS270, and ENAE311.
Restriction: Must be in Engineering: Aerospace program; or permission of ENGR-Aerospace Engineering department. And senior standing.",202308,"Engineering, Aerospace",,1,Ray Sedwick,20,0,20,0
ENAE481,Principles of Aircraft Design,"Prerequisite: ENAE324, ENAE362, and ENAE432.
Corequisite: ENAE414.
Restriction: Must be in Engineering: Aerospace program; or permission of ENGR-Aerospace Engineering department.",202308,"Engineering, Aerospace",,3,Sung Lee; Dominic Palumbo; Vengalattore Nagaraj,67,32,35,2
ENAE483,Principles of Space Systems Design,"Prerequisite: ENAE404, ENAE324, ENAE362, and ENAE432.
Restriction: Must be in Engineering: Aerospace program; or permission of ENGR-Aerospace Engineering department.",202308,"Engineering, Aerospace",,1,David Akin,110,24,86,0
ENAE488G,Topics in Aerospace Engineering; Offshore Wind Energy Fundamentals,,202308,"Engineering, Aerospace",,1,Instructor: TBA,20,18,2,0
ENAE488N,Topics in Aerospace Engineering; Introduction to Hypersonics,"Prerequisites: ENAE311 or enrolled in hypersonics graduate certificate program. Co-requisite: ENAE481 or ENAE483.

Introduces students to the various key aspects of flight at hypersonic speeds. Critical aerodynamic phenomena to be covered includes the qualitative behavior of flow fields in the high-Mach-numberlimit, approximate methods for quantifying surface pressure, and estimates of viscous drag and heating. High-speed air-breathing propulsion systems will be discussed, including cycle analysis and performance metrics for propulsion, with a main emphasis onthe fundamentals of ramjet and scramjet engines. Key Guidance, Navigation and Control (GNC) concepts for various hypersonic vehicle types will also be introduced, including the design of appropriate flight trajectories and control algorithms to achieve mission goals. Finally, students will be provided with an overview of high-temperature materials, structures, and thermal protection systems.",202308,"Engineering, Aerospace",,1,Stuart Laurence; Kenneth Yu,25,16,9,0
