id,title,description,term,department,level,sections,instructors,seats,open_seats,filled_seats,syllabus_count
BUSI683,The Global Economic Environment,Restriction: Must be in one of the following programs (Business and Management (Master's); Business and Management (Master's)).,202208,Part-Time MBA Program,,4,Cristian Dezso,160,36,124,
BUSI690,Strategic Management,"Restriction: Must be in one of the following programs (Business and Management (Master's); Business and Management (Master's)).
Credit only granted for: BUSI690 or BMGT614.",202208,Part-Time MBA Program,,4,Paulo Prochno; Evan Starr,135,135,0,
BUSI710,Competitive and Collaborative Negotiation,Restriction: Must be in Business and Management (Master's) program OR Permission of BMGT-Robert H. Smith School of Business.,202208,Part-Time MBA Program,,3,Gosia Langa Basit; Vijaya Venkataramani; Rellie Rozin,135,62,73,
BUSI711,Industry Analysis,"Recommended: BUSI690.
Restriction: Must be in Business and Management (Master's) program OR Permission of BMGT-Robert H. Smith School of Business.",202208,Part-Time MBA Program,,1,Roy Thomason,50,0,50,
BUSI712,Entrepreneurship and New Ventures,Restriction: Must be in Business and Management (Master's) program OR Permission of BMGT-Robert H. Smith School of Business.,202208,Part-Time MBA Program,,1,Sheetal Singh,45,26,19,
BUSI713,Global Strategy,"Restriction: Must be in Business and Management (Master's) program OR Permission of BMGT-Robert , H. Smith School of Business.",202208,Part-Time MBA Program,,1,Paulo Prochno,50,0,50,
BUSI718D,Special Topics in Business; Data Driven Analytics,,202208,Part-Time MBA Program,,3,Ashish Kabra,135,28,107,
BUSI718O,Special Topics in Business; Networks and Influence,,202208,Part-Time MBA Program,,1,Brodie Riordan,31,31,0,
BUSI731,Managing Brands and Products,"Prerequisite: BUSM612.
Restriction: Must be in Business and Management (Master's) program OR Permission of BMGT-Robert H. Smith School of Business.",202208,Part-Time MBA Program,,1,Mary Beth Furst,45,24,21,
BUSI734,Digital Marketing,Restriction: Must be in Business and Management (Master's) program OR Permission of BMGT-Robert H. Smith School of Business.,202208,Part-Time MBA Program,,1,Pallassana Kannan,45,45,0,
BUSI735,Advanced Marketing Analytics,"Prerequisite: BUSI650.
Restriction: Must be in Business and Management (Master's) program OR Permission of BMGT-Robert H. Smith School of Business.",202208,Part-Time MBA Program,,1,Jie Zhang,45,45,0,
BUSI736,Pricing Strategies for Sustainable Competitive Advantage,"Prerequisite: BUSI650.
Restriction: Must be in Business and Management (Master's) program OR Permission of BMGT-Robert H. Smith School of Business.",202208,Part-Time MBA Program,,1,Bo Zhou,45,29,16,
BUSI737,Innovation & Product Development,"Prerequisite: BUSI650.
Restriction: Must be in Business and Management (Master's) program OR Permission of BMGT-Robert H. Smith School of Business.",202208,Part-Time MBA Program,,1,Mary Beth Furst,45,27,18,
BUSI740,Valuation in Corporate Finance,"Prerequisite: BUSI640.
Restriction: Must be in Business and Management (Master's) program OR Permission of BMGT-Robert H. Smith School of Business.",202208,Part-Time MBA Program,,2,James Seward,90,90,0,
BUSI741,Financial Strategy for Corporations,"Prerequisite: BUSI640.
Restriction: Must be in Business and Management (Master's) program OR Permission of BMGT-Robert H. Smith School of Business.",202208,Part-Time MBA Program,,1,Pablo Slutzky,45,31,14,
BUSI751,Decision Analytics,"Prerequisite: BUSI630.
Restriction: Must be in Business and Management (Master's) program OR Permission of BMGT-Robert H. Smith School of Business.",202208,Part-Time MBA Program,,1,Alexander Estes,45,10,35,
BUSI758D,Special Topics in Business; Business Decoded,,202208,Part-Time MBA Program,,3,Paulo Prochno,150,126,24,
BUSI758E,Special Topics in Business; Business Decoded,,202208,Part-Time MBA Program,,3,Paulo Prochno,150,143,7,
BUSI758F,Special Topics in Business; Investment Fund Management,,202208,Part-Time MBA Program,,1,Kenneth Fuller,45,41,4,
BUSI758J,Special Topics in Business; Digital Customer Journey,,202208,Part-Time MBA Program,,1,Pallassana Kannan,45,34,11,
BUSI758K,Special Topics in Business; Portfolio Management,,202208,Part-Time MBA Program,,1,Mark Loewenstein,45,31,14,
BUSI758Q,Special Topics in Business; Business Consulting,,202208,Part-Time MBA Program,,2,Roy Thomason; Nicole Coomber,90,37,53,
BUSI758Y,Special Topics in Business; Financial Stability and Risk Management,,202208,Part-Time MBA Program,,1,Haluk Unal,45,11,34,
BUSI759,Independent Study in Business,,202208,Part-Time MBA Program,,0,,0,0,0,
BUSI781,Marketing Emergent Technology,Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H Smith.,202208,Part-Time MBA Program,,1,Yogesh Joshi,45,14,31,
BUSI785,Project Management in Dynamic Environments,Restriction: Must be in one of the following programs (Business and Management (Master's); Business and Management (Master's)) ; or permission of BMGT-Robert H. Smith School of Business.,202208,Part-Time MBA Program,,2,Paul Shapiro,95,20,75,
BUSI787,Integrative Capstone,Restriction: Must be in Business and Management (Master's) program OR Permission of BMGT-Robert H. Smith School of Business.,202208,Part-Time MBA Program,,2,Cristian Dezso; Judy Frels,90,10,80,
BUSI788B,Introduction to Global Business Experience; Doing Business in Brazil,,202208,Part-Time MBA Program,,1,Paulo Prochno,13,0,13,
BUSI788E,Introduction to Global Business Experience; Doing Business in Portugal,,202208,Part-Time MBA Program,,1,Judy Frels,14,7,7,
BUSI788J,Introduction to Global Business Experience; Doing Business in South Africa,,202208,Part-Time MBA Program,,1,Bennet Zelner,18,1,17,
BUSI788N,Introduction to Global Business Experience; Doing Business in Indonesia,,202208,Part-Time MBA Program,,1,David Waguespack,18,16,2,
BUSI788X,Introduction to Global Business Experience; Doing Business in South Korea and Singapore,,202208,Part-Time MBA Program,,1,Zhi-Long Chen,16,5,11,
BUSI791,Research and Development Strategy and Process,Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H Smith School of Business.,202208,Part-Time MBA Program,,1,Joseph Bailey,50,18,32,
BUSI793,"Technology Entrepreneurship, Innovation and Commercialization",Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H Smith School of Business.,202208,Part-Time MBA Program,,1,Brent Goldfarb,50,19,31,
BUSI799,Masters Thesis Research,,202208,Part-Time MBA Program,,0,,0,0,0,
BUSM600,Leadership and Teamwork,"Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: BMGT600, BUSI662 or BUSM600.",202208,Full-Time MBA Program,,1,Sheetal Singh,0,0,0,
BUSM602,Introduction to Financial Accounting,"Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: BUSI610 or BUSM602.",202208,Full-Time MBA Program,,1,Nick Seybert,0,0,0,
BUSM604,Managerial Economics and Public Policy,"Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: BUSI681 or BUSM604.",202208,Full-Time MBA Program,,1,Rachelle Sampson,0,0,0,
BUSM606,Data Driven Decision Making,"Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: BUSI630 or BUSM606.",202208,Full-Time MBA Program,,1,Tunay Tunca,40,13,27,
BUSM610,Financial Management,"Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: BUSI640 or BUSM610.",202208,Full-Time MBA Program,,1,Richmond Mathews,0,0,0,
BUSM612,Marketing Management,"Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: BUSI650 or BUSM612.",202208,Full-Time MBA Program,,1,Judy Frels,0,0,0,
BUSM616,Managerial Accounting,"Prerequisite: BUSI610.
Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: BUSI611 or BUSM616.",202208,Full-Time MBA Program,,1,Darlene Dennison,0,0,0,
BUSM621,Strategic and Transformational IT,Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.,202208,Full-Time MBA Program,,1,Il-Horn Hann,0,0,0,
BUSM706,Innovation & Product Development,"Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: BUMO758P or BUSM706.",202208,Full-Time MBA Program,,1,Yogesh Joshi,35,0,35,
BUSM710,Advanced Marketing Analytics Models,"Prerequisite: BUSM612.
Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: BUMK706 or BUSM705.",202208,Full-Time MBA Program,,1,Jie Zhang,35,18,17,
BUSM715,Digital Marketing,Restriction: Must be in Business and Management (Master's) program OR Permission of BMGT-Robert H. Smith School of Business.,202208,Full-Time MBA Program,,1,Pallassana Kannan,32,7,25,
BUSM741,Financial Restructuring,"Prerequisite: BUSM610.
Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: BUFN752 or BUSM741.",202208,Full-Time MBA Program,,1,James Seward,35,17,18,
BUSM754,Competitive and Collaborative Negotiation,"Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: BUMO714 or BUSM754.",202208,Full-Time MBA Program,,1,Vijaya Venkataramani,42,0,42,
BUSM758B,Special Topics in Business; Financial Stability and Risk Management,,202208,Full-Time MBA Program,,1,Haluk Unal,35,21,14,
BUSM758J,Special Topics in Business; Financial Management I,,202208,Full-Time MBA Program,,1,Richmond Mathews,0,0,0,
BUSM758N,Special Topics in Business; Managing Change,,202208,Full-Time MBA Program,,1,Myeong-Gu Seo,41,4,37,
BUSM758P,Special Topics in Business; Financial Management II,,202208,Full-Time MBA Program,,1,Richmond Mathews,0,0,0,
BUSM788B,Global Business Experience; Doing Business in Brazil,,202208,Full-Time MBA Program,,1,Paulo Prochno,4,0,4,
BUSM788E,Global Business Experience; Doing Business in Portugal,,202208,Full-Time MBA Program,,1,Judy Frels,5,2,3,
BUSM788J,Global Business Experience; Doing Business in South Africa,,202208,Full-Time MBA Program,,1,Bennet Zelner,4,4,0,
BUSM788N,Global Business Experience; Doing Business in Indonesia,,202208,Full-Time MBA Program,,1,David Waguespack,5,5,0,
BUSM788X,Global Business Experience; Doing Business in South Korea and Singapore,,202208,Full-Time MBA Program,,1,Zhi-Long Chen,3,3,0,
BUSM798C,Business Consulting; Technology Entrepreneurship,,202208,Full-Time MBA Program,,1,Brent Goldfarb,35,20,15,
BUSO600,Leadership and Teamwork,"Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: BUSI662, BUSO600 or EMBA656.",202208,Online MBA Program,,4,Roy Thomason; Neta Moye; Gregory Marr,120,10,110,
BUSO601,Corporate Finance I,"Prerequisite: BUSO602.
Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.",202208,Online MBA Program,,1,Elinda Kiss,22,8,14,
BUSO602,Financial Accounting,"Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: EMBA610 or BUSO602.",202208,Online MBA Program,,1,Progyan Basu,22,20,2,
BUSO603,Data Analysis,Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.,202208,Online MBA Program,,4,Sujin Kim; Katherine Bobroske,108,17,91,
BUSO604,Managerial Economics and Public Policy,"Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: EMBA681 or BUSO604.",202208,Online MBA Program,,4,Rachelle Sampson; Michael Lipsitz,108,14,94,
BUSO612,Marketing Management,"Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: EMBA757 or BUSO612.",202208,Online MBA Program,,4,Henry Boyd; David Godes,100,13,87,
BUSO614,Strategic Management,"Restriction: Must be in Business and Management (Master's) program; or permission of BMGT-Robert H. Smith School of Business.
Credit only granted for: BUSI690, BUSM614 or BUSO614.",202208,Online MBA Program,,3,Melanie Cohen; Clarence Wesley,90,5,85,
